# Constructed from biom file
#OTU ID	6K	58K	128K	127K	3K	66K	20K	110K	11K
denovo58439	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58440	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58441	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo58443	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58444	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58445	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58446	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58447	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58448	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58449	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58450	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58451	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58452	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58453	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58454	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58455	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58456	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58457	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58458	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58459	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58460	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58461	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58462	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58463	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58464	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58465	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58466	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58467	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58468	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58469	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58470	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58471	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58472	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58473	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58474	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58475	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58476	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58477	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58478	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58479	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58480	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58481	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58482	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58483	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58484	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58485	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0
denovo58486	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58487	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58488	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58489	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58490	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58491	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo58493	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo58495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo58496	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0
denovo58497	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58498	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58499	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58500	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58501	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58502	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58503	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58504	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58505	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58506	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58507	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58508	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58509	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58510	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58511	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58512	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58513	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58514	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58515	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58516	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58517	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58518	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58519	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58520	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58521	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58522	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58523	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58524	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58525	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58526	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58527	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58528	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58529	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58530	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58531	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58532	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58533	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58534	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58535	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58536	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58537	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58538	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58539	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58540	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58541	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58542	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58543	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58544	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58545	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58546	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58547	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58548	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58549	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58550	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58551	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58552	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
denovo58553	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58554	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58555	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58556	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58557	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58558	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58559	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58560	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58561	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58562	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58563	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58564	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58565	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58566	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58567	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58568	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58569	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58570	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58571	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58572	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58573	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58574	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
denovo58575	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58576	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58577	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58578	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58579	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58580	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58581	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58582	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58583	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58584	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58585	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58586	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58587	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58588	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58589	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58590	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58591	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58592	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58593	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58594	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58595	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58596	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58597	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58598	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58599	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58600	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58601	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58602	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58603	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58604	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58605	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58606	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58607	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58608	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58609	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58610	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58611	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58612	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58613	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58614	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58615	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58616	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58617	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58618	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58619	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58620	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58621	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58622	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58623	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58624	10.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58625	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58626	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58627	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58628	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58629	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58630	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58631	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58632	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58633	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
denovo58634	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58635	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58636	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58637	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58638	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58639	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58640	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58641	0.0	0.0	3.0	4.0	4.0	6.0	0.0	6.0	0.0
denovo58642	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58643	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58644	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
denovo58645	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58646	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58647	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0
denovo58648	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58649	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58650	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58651	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58652	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58653	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58654	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58655	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58656	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58657	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58658	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58659	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58660	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58661	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58662	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58663	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58664	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58665	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58668	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58669	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58670	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58671	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58672	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58673	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58674	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58675	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58676	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58677	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58678	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58679	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58680	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58681	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58682	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58683	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58684	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58685	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58686	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58687	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58688	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58689	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58690	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58691	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58692	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58693	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58694	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58695	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58696	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58697	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo58699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo58700	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58701	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58702	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58703	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58704	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58705	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58706	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58707	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo58709	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58710	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58711	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58712	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58713	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58714	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo58716	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58717	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58718	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58719	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58720	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58721	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58722	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58723	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58724	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58725	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58726	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58727	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58728	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58729	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58730	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58731	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58732	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58733	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58734	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58735	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58736	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58737	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58738	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58739	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58740	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58741	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58742	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58743	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58744	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58745	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58746	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58747	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58748	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58749	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58750	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58751	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58752	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58753	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58754	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58755	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58756	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58757	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo58758	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58759	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58760	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58761	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58762	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58763	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo58764	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58765	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58766	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58767	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58768	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo58769	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo58770	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
